gene,weight
LCNL1,1.0
LCORL,1.0
LCP1,1.0
LCP2,1.0
LDAF1,1.0
LDAH,1.0
LDB1,1.0
LDB2,1.0
LDB3,1.0
LDHA,1.0
LDHAL6A,1.0
LDHB,1.0
LDHD,1.0
LDLR,1.0
LDLRAD3,1.0
LDLRAD4,1.0
LDLRAP1,1.0
LDOC1,1.0
LEF1,1.0
LEF1-AS1,1.0
LEKR1,1.0
LEMD2,1.0
LENG1,1.0
LENG8,1.0
LENG8-AS1,1.0
LENG9,1.0
LEO1,1.0
LEPR,1.0
LEPROT,1.0
LEPROTL1,1.0
LETM1,1.0
LETM2,1.0
LETMD1,1.0
LETR1,1.0
LFNG,1.0
LGALS1,1.0
LGALS3,1.0
LGALS3BP,1.0
LGALS9,1.0
LGALSL,1.0
LGALSL-DT,1.0
LGI1,1.0
LGI2,1.0
LGI3,1.0
LGI4,1.0
LGMN,1.0
LGR4,1.0
LGR4-AS1,1.0
LGR5,1.0
LGR6,1.0
LHCGR,1.0
LHFPL2,1.0
LHFPL3,1.0
LHFPL3-AS1,1.0
LHFPL5,1.0
LHFPL6,1.0
LHPP,1.0
LHX2,1.0
LIAS,1.0
LIFR,1.0
LIFR-AS1,1.0
LIG1,1.0
LIG3,1.0
LIG4,1.0
LILRB4,1.0
LIMA1,1.0
LIMASI,1.0
LIMCH1,1.0
LIMD1,1.0
LIMD1-AS1,1.0
LIMD2,1.0
LIME1,1.0
LIMK2,1.0
LIMS1,1.0
LIMS2,1.0
LIN28B,1.0
LIN28B-AS1,1.0
LIN37,1.0
LIN52,1.0
LIN54,1.0
LIN7A,1.0
LIN7B,1.0
LIN7C,1.0
LIN9,1.0
LINC00032,1.0
LINC00092,1.0
LINC00106,1.0
LINC00158,1.0
LINC00159,1.0
LINC00173,1.0
LINC00174,1.0
LINC00200,1.0
LINC00205,1.0
LINC00222,1.0
LINC00240,1.0
LINC00243,1.0
LINC00265,1.0
LINC00276,1.0
LINC00290,1.0
LINC00294,1.0
LINC00298,1.0
LINC00299,1.0
LINC00310,1.0
LINC00320,1.0
LINC00326,1.0
LINC00327,1.0
LINC00339,1.0
LINC00342,1.0
LINC00343,1.0
LINC00378,1.0
LINC00390,1.0
LINC00393,1.0
LINC00407,1.0
LINC00426,1.0
LINC00461,1.0
LINC00467,1.0
LINC00470,1.0
LINC00471,1.0
LINC00472,1.0
LINC00484,1.0
LINC00486,1.0
LINC00499,1.0
LINC00504,1.0
LINC00506,1.0
LINC00507,1.0
LINC00511,1.0
LINC00513,1.0
LINC00526,1.0
LINC00534,1.0
LINC00536,1.0
LINC00539,1.0
LINC00540,1.0
LINC00551,1.0
LINC00562,1.0
LINC00571,1.0
LINC00574,1.0
LINC00578,1.0
LINC00592,1.0
LINC00595,1.0
LINC00596,1.0
LINC00598,1.0
LINC00601,1.0
LINC00607,1.0
LINC00609,1.0
LINC00616,1.0
LINC00621,1.0
LINC00622,1.0
LINC00623,1.0
LINC00624,1.0
LINC00630,1.0
LINC00636,1.0
LINC00639,1.0
LINC00640,1.0
LINC00641,1.0
LINC00642,1.0
LINC00649,1.0
LINC00652,1.0
LINC00654,1.0
LINC00658,1.0
LINC00663,1.0
LINC00665,1.0
LINC00667,1.0
LINC00680,1.0
LINC00683,1.0
LINC00685,1.0
LINC00702,1.0
LINC00706,1.0
LINC00710,1.0
LINC00824,1.0
LINC00836,1.0
LINC00839,1.0
LINC00840,1.0
LINC00842,1.0
LINC00844,1.0
LINC00845,1.0
LINC00847,1.0
LINC00852,1.0
LINC00861,1.0
LINC00862,1.0
LINC00863,1.0
LINC00865,1.0
LINC00867,1.0
LINC00869,1.0
LINC00870,1.0
LINC00871,1.0
LINC00877,1.0
LINC00882,1.0
LINC00886,1.0
LINC00888,1.0
LINC00899,1.0
LINC00900,1.0
LINC00903,1.0
LINC00906,1.0
LINC00907,1.0
LINC00910,1.0
LINC00921,1.0
LINC00922,1.0
LINC00923,1.0
LINC00924,1.0
LINC00926,1.0
LINC00937,1.0
LINC00938,1.0
LINC00943,1.0
LINC00951,1.0
LINC00957,1.0
LINC00958,1.0
LINC00960,1.0
LINC00963,1.0
LINC00964,1.0
LINC00987,1.0
LINC00997,1.0
LINC01002,1.0
LINC01003,1.0
LINC01010,1.0
LINC01011,1.0
LINC01012,1.0
LINC01013,1.0
LINC01031,1.0
LINC01036,1.0
LINC01060,1.0
LINC01080,1.0
LINC01088,1.0
LINC01089,1.0
LINC01090,1.0
LINC01091,1.0
LINC01094,1.0
LINC01098,1.0
LINC01099,1.0
LINC01102,1.0
LINC01106,1.0
LINC01114,1.0
LINC01115-1,1.0
LINC01116,1.0
LINC01117,1.0
LINC01118,1.0
LINC01122,1.0
LINC01123,1.0
LINC01128,1.0
LINC01135,1.0
LINC01140,1.0
LINC01141,1.0
LINC01145,1.0
LINC01151,1.0
LINC01152,1.0
LINC01159,1.0
LINC01166,1.0
LINC01170,1.0
LINC01176,1.0
LINC01182,1.0
LINC01202,1.0
LINC01205,1.0
LINC01208,1.0
LINC01234,1.0
LINC01237,1.0
LINC01239,1.0
LINC01250,1.0
LINC01252,1.0
LINC01257,1.0
LINC01260,1.0
LINC01266,1.0
LINC01273,1.0
LINC01277,1.0
LINC01278,1.0
LINC01284,1.0
LINC01285,1.0
LINC01289,1.0
LINC01290,1.0
LINC01299,1.0
LINC01301,1.0
LINC01310,1.0
LINC01311,1.0
LINC01315,1.0
LINC01320,1.0
LINC01322,1.0
LINC01331,1.0
LINC01338,1.0
LINC01340,1.0
LINC01341,1.0
LINC01344,1.0
LINC01355,1.0
LINC01356,1.0
LINC01357,1.0
LINC01358,1.0
LINC01359,1.0
LINC01362,1.0
LINC01374,1.0
LINC01376,1.0
LINC01378,1.0
LINC01409,1.0
LINC01410,1.0
LINC01411,1.0
LINC01412,1.0
LINC01414,1.0
LINC01416,1.0
LINC01422,1.0
LINC01435,1.0
LINC01440,1.0
LINC01445,1.0
LINC01470,1.0
LINC01473,1.0
LINC01476,1.0
LINC01478,1.0
LINC01482,1.0
LINC01483,1.0
LINC01494,1.0
LINC01497,1.0
LINC01500,1.0
LINC01501,1.0
LINC01503,1.0
LINC01504,1.0
LINC01505,1.0
LINC01508,1.0
LINC01515,1.0
LINC01521,1.0
LINC01524,1.0
LINC01535,1.0
LINC01547,1.0
LINC01550,1.0
LINC01551,1.0
LINC01560,1.0
LINC01562,1.0
LINC01563,1.0
LINC01568,1.0
LINC01569,1.0
LINC01570,1.0
LINC01572,1.0
LINC01574,1.0
LINC01579,1.0
LINC01580,1.0
LINC01586,1.0
LINC01588,1.0
LINC01597,1.0
LINC01600,1.0
LINC01605,1.0
LINC01606,1.0
LINC01607,1.0
LINC01608,1.0
LINC01616,1.0
LINC01618,1.0
LINC01619,1.0
LINC01622,1.0
LINC01625,1.0
LINC01630,1.0
LINC01637,1.0
LINC01640,1.0
LINC01643,1.0
LINC01645,1.0
LINC01649,1.0
LINC01664,1.0
LINC01678,1.0
LINC01684,1.0
LINC01695,1.0
LINC01697,1.0
LINC01709,1.0
LINC01719,1.0
LINC01725,1.0
LINC01727,1.0
LINC01748,1.0
LINC01749,1.0
LINC01750,1.0
LINC01772,1.0
LINC01776,1.0
LINC01786,1.0
LINC01792,1.0
LINC01793,1.0
LINC01807,1.0
LINC01811,1.0
LINC01814,1.0
LINC01816,1.0
LINC01819,1.0
LINC01821,1.0
LINC01823,1.0
LINC01828,1.0
LINC01829,1.0
LINC01837,1.0
LINC01847,1.0
LINC01876,1.0
LINC01877,1.0
LINC01885,1.0
LINC01896,1.0
LINC01902,1.0
LINC01908,1.0
LINC01909,1.0
LINC01915,1.0
LINC01917,1.0
LINC01923,1.0
LINC01924,1.0
LINC01931,1.0
LINC01933,1.0
LINC01934,1.0
LINC01937,1.0
LINC01945,1.0
LINC01948,1.0
LINC01950,1.0
LINC01951,1.0
LINC01954,1.0
LINC01962,1.0
LINC01963,1.0
LINC01965,1.0
LINC01978,1.0
LINC01990,1.0
LINC01992,1.0
LINC02006,1.0
LINC02008,1.0
LINC02012,1.0
LINC02015,1.0
LINC02018,1.0
LINC02021,1.0
LINC02024,1.0
LINC02028,1.0
LINC02035,1.0
LINC02043,1.0
LINC02054,1.0
LINC02055,1.0
LINC02057,1.0
LINC02058,1.0
LINC02060,1.0
LINC02073,1.0
LINC02080,1.0
LINC02082,1.0
LINC02102,1.0
LINC02109,1.0
LINC02112,1.0
LINC02125,1.0
LINC02133,1.0
LINC02141,1.0
LINC02144,1.0
LINC02145,1.0
LINC02147,1.0
LINC02150,1.0
LINC02172,1.0
LINC02175,1.0
LINC02177,1.0
LINC02185,1.0
LINC02193,1.0
LINC02196,1.0
LINC02197,1.0
LINC02199,1.0
LINC02207,1.0
LINC02208,1.0
LINC02217,1.0
LINC02220,1.0
LINC02223,1.0
LINC02224,1.0
LINC02226,1.0
LINC02231,1.0
LINC02232,1.0
LINC02234,1.0
LINC02235,1.0
LINC02236,1.0
LINC02237,1.0
LINC02240,1.0
LINC02241,1.0
LINC02245,1.0
LINC02246,1.0
LINC02250,1.0
LINC02253,1.0
LINC02254,1.0
LINC02256,1.0
LINC02256-1,1.0
LINC02263,1.0
LINC02268,1.0
LINC02283,1.0
LINC02284,1.0
LINC02296,1.0
LINC02298,1.0
LINC02301,1.0
LINC02306,1.0
LINC02307,1.0
LINC02315,1.0
LINC02320,1.0
LINC02326,1.0
LINC02328,1.0
LINC02334,1.0
LINC02340,1.0
LINC02343,1.0
LINC02346,1.0
LINC02352,1.0
LINC02355,1.0
LINC02360,1.0
LINC02361,1.0
LINC02362,1.0
LINC02371,1.0
LINC02389,1.0
LINC02391,1.0
LINC02395,1.0
LINC02398,1.0
LINC02405,1.0
LINC02406,1.0
LINC02408,1.0
LINC02422,1.0
LINC02426,1.0
LINC02427,1.0
LINC02440,1.0
LINC02447,1.0
LINC02449,1.0
LINC02456,1.0
LINC02458,1.0
LINC02464,1.0
LINC02465,1.0
LINC02471,1.0
LINC02476,1.0
LINC02482,1.0
LINC02488,1.0
LINC02503,1.0
LINC02511,1.0
LINC02519,1.0
LINC02542,1.0
LINC02551,1.0
LINC02552,1.0
LINC02572,1.0
LINC02576,1.0
LINC02580,1.0
LINC02585,1.0
LINC02595,1.0
LINC02600,1.0
LINC02603,1.0
LINC02604,1.0
LINC02606,1.0
LINC02607,1.0
LINC02608,1.0
LINC02609,1.0
LINC02610,1.0
LINC02611,1.0
LINC02613,1.0
LINC02614,1.0
LINC02615,1.0
LINC02641,1.0
LINC02642,1.0
LINC02645,1.0
LINC02646,1.0
LINC02649,1.0
LINC02652,1.0
LINC02653,1.0
LINC02656,1.0
LINC02664,1.0
LINC02666,1.0
LINC02668,1.0
LINC02671,1.0
LINC02680,1.0
LINC02691,1.0
LINC02694,1.0
LINC02696,1.0
LINC02698,1.0
LINC02712,1.0
LINC02714,1.0
LINC02718,1.0
LINC02720,1.0
LINC02726,1.0
LINC02731,1.0
LINC02740,1.0
LINC02742,1.0
LINC02745,1.0
LINC02754,1.0
LINC02755,1.0
LINC02762,1.0
LINC02763,1.0
LINC02774,1.0
LINC02777,1.0
LINC02795,1.0
LINC02796,1.0
LINC02798,1.0
LINC02803,1.0
LINC02804,1.0
LINC02805,1.0
LINC02813,1.0
LINC02814,1.0
LINC02821,1.0
LINC02822,1.0
LINC02826,1.0
LINC02839,1.0
LINC02848,1.0
LINC02853,1.0
LINC02857,1.0
LINC02872,1.0
LINC02878,1.0
LINC02881,1.0
LINC02882,1.0
LINC02883,1.0
LINC02884,1.0
LINC02885,1.0
LINC02888,1.0
LINC02889,1.0
LINC02895,1.0
LINC02899,1.0
LINC02901,1.0
LINC02904,1.0
LINC02906,1.0
LINC02916,1.0
LINC02918,1.0
LINC02928,1.0
LINC02929,1.0
LINC02930,1.0
LINC02932,1.0
LINC02934,1.0
LINC02937,1.0
LINC02940,1.0
LINC02942,1.0
LINC02944,1.0
LINC02951,1.0
LINC02955,1.0
LINC02963,1.0
LINC02964,1.0
LINC02966,1.0
LINC02975,1.0
LINC02977,1.0
LINC02980,1.0
LINC02981,1.0
LINC02983,1.0
LINC02984,1.0
LINC02985,1.0
LINC02986,1.0
LINC02987,1.0
LINC02997,1.0
LINC03000,1.0
LINC03002,1.0
LINC03007,1.0
LINC03011,1.0
LINC03013,1.0
LINC03014,1.0
LINC03015,1.0
LINC03016,1.0
LINC03021,1.0
LINC03021-1,1.0
LINC03022,1.0
LINC03026,1.0
LINC03033,1.0
LINC03036,1.0
LINC03042,1.0
LINC03047,1.0
LINC03048,1.0
LINC03050,1.0
LINC03051,1.0
LINC03060,1.0
LINC03067,1.0
LINC03069,1.0
LINC03070,1.0
LINC03071,1.0
LINC03072,1.0
LINC03073,1.0
LINC03076,1.0
LINC03082,1.0
LINGO1-AS1,1.0
LINGO2,1.0
LINGO3,1.0
LINS1,1.0
LIPC,1.0
LIPE,1.0
LIPE-AS1,1.0
LIPG,1.0
LIPH,1.0
LIPT1,1.0
LIPT2-AS1,1.0
LITAF,1.0
LIX1,1.0
LIX1-AS1,1.0
LIX1L,1.0
LIX1L-AS1,1.0
LKAAEAR1,1.0
LLGL1,1.0
LLGL2,1.0
LLPH,1.0
LMAN1,1.0
LMAN2,1.0
LMAN2L,1.0
LMBR1L,1.0
LMCD1,1.0
LMCD1-AS1,1.0
LMF1,1.0
LMF1-AS1,1.0
LMF2,1.0
LMLN,1.0
LMNA,1.0
LMNB1,1.0
LMNB1-DT,1.0
LMNB2,1.0
LMNTD1,1.0
LMO1,1.0
LMO2,1.0
LMO3,1.0
LMO4,1.0
LMO7,1.0
LMO7-AS1,1.0
LMOD1,1.0
LMOD3,1.0
LNC-LBCS,1.0
LNCAROD,1.0
LNCBRM,1.0
LNCOC1,1.0
LNCRNA-IUR,1.0
LNP1,1.0
LNX1,1.0
LNX1-AS1,1.0
LNX2,1.0
LOH12CR2,1.0
LONP1,1.0
LONRF3,1.0
LOXHD1,1.0
LOXL1,1.0
LOXL2,1.0
LOXL2-AS1,1.0
LOXL3,1.0
LPAL2,1.0
LPAR1,1.0
LPAR2,1.0
LPAR3,1.0
LPAR4,1.0
LPAR5,1.0
LPAR6,1.0
LPCAT1,1.0
LPCAT2,1.0
LPCAT3,1.0
LPCAT4,1.0
LPGAT1,1.0
LPIN1,1.0
LPIN3,1.0
LPL,1.0
LPP,1.0
LPP-AS2,1.0
LPXN,1.0
LRAT,1.0
LRATD1,1.0
LRATD2,1.0
LRCH1,1.0
LRCH2,1.0
LRCH4,1.0
LRFN1,1.0
LRFN2,1.0
LRFN3,1.0
LRFN4,1.0
LRFN5,1.0
LRFN5-DT,1.0
LRGUK,1.0
LRIF1,1.0
LRIG1,1.0
LRIG2-DT,1.0
LRIG3,1.0
LRIG3-DT,1.0
LRIT3,1.0
LRMDA,1.0
LRP1,1.0
LRP10,1.0
LRP1B,1.0
LRP2,1.0
LRP2BP-AS1,1.0
LRP3,1.0
LRP4,1.0
LRP4-AS1,1.0
LRP5,1.0
LRP8,1.0
LRP8-DT,1.0
LRPAP1,1.0
LRR1,1.0
LRRC1,1.0
LRRC10B,1.0
LRRC14,1.0
LRRC17,1.0
LRRC2,1.0
LRRC20,1.0
LRRC23,1.0
LRRC24,1.0
LRRC27,1.0
LRRC28,1.0
LRRC34,1.0
LRRC37A2,1.0
LRRC37A5P,1.0
LRRC38,1.0
LRRC39,1.0
LRRC3B,1.0
LRRC41,1.0
LRRC42,1.0
LRRC43,1.0
LRRC45,1.0
LRRC47,1.0
LRRC4C,1.0
LRRC51,1.0
LRRC53,1.0
LRRC55,1.0
LRRC56,1.0
LRRC57,1.0
LRRC58,1.0
LRRC59,1.0
LRRC61,1.0
LRRC63,1.0
LRRC66,1.0
LRRC69,1.0
LRRC7,1.0
LRRC7-AS1,1.0
LRRC73,1.0
LRRC74B,1.0
LRRC75A,1.0
LRRC75B,1.0
LRRC8A,1.0
LRRC8C,1.0
LRRC8C-DT,1.0
LRRC8D,1.0
LRRC9,1.0
LRRCC1,1.0
LRRD1,1.0
LRRFIP1,1.0
LRRIQ1,1.0
LRRIQ3,1.0
LRRK1,1.0
LRRK2-DT,1.0
LRRN1,1.0
LRRN2,1.0
LRRN3,1.0
LRRTM1,1.0
LRRTM3,1.0
LRRTM4,1.0
LRRTM4-AS1,1.0
LRTM1,1.0
LRTM2,1.0
LRWD1,1.0
LSG1,1.0
LSM1,1.0
LSM10,1.0
LSM11,1.0
LSM14B,1.0
LSM2,1.0
LSM3,1.0
LSM4,1.0
LSM5,1.0
LSM6,1.0
LSM7,1.0
LSM8,1.0
LSMEM1,1.0
LSMEM2,1.0
LSP1P5,1.0
LSR,1.0
LSS,1.0
LTA4H,1.0
LTB,1.0
LTBP1,1.0
LTBP2,1.0
LTBP3,1.0
LTBP4,1.0
LTBR,1.0
LTC4S,1.0
LTO1,1.0
LTV1,1.0
LUARIS,1.0
LUCAT1,1.0
LURAP1L,1.0
LURAP1L-AS1,1.0
LUZP2,1.0
LVRN,1.0
LXN,1.0
LY6E,1.0
LY6E-DT,1.0
LY6G5B,1.0
LY6G5C,1.0
LY6H,1.0
LY6K,1.0
LY75,1.0
LY86,1.0
LY86-AS1,1.0
LY96,1.0
LYAR,1.0
LYG1,1.0
LYN,1.0
LYNX1,1.0
LYPD1,1.0
LYPD5,1.0
LYPD6,1.0
LYPD6B,1.0
LYPD8,1.0
LYPLA1,1.0
LYPLA2,1.0
LYPLAL1,1.0
LYPLAL1-AS1,1.0
LYPLAL1-DT,1.0
LYRM1,1.0
LYRM2,1.0
LYRM4,1.0
LYRM4-AS1,1.0
LYRM7,1.0
LYRM9,1.0
LYSET,1.0
LYSMD1,1.0
LYSMD2,1.0
LYSMD3,1.0
LYSMD4,1.0
LYST,1.0
LYVE1,1.0
LZIC,1.0
LZTFL1,1.0
LZTR1,1.0
LZTS1,1.0
LZTS1-AS1,1.0
LZTS2,1.0
M1AP,1.0
MAB21L3,1.0
MACC1,1.0
MACF1,1.0
MACROD1,1.0
MACROD2,1.0
MACROD2-AS1,1.0
MACROH2A2,1.0
MAD2L1,1.0
MAD2L1-DT,1.0
MAD2L1BP,1.0
MAD2L2,1.0
MADCAM1,1.0
MADCAM1-AS1,1.0
MAEA,1.0
MAEL,1.0
MAF,1.0
MAF1,1.0
MAFB,1.0
MAFF,1.0
MAFG,1.0
MAFK,1.0
MAG,1.0
MAGEC3,1.0
MAGED2,1.0
MAGEE1,1.0
MAGEE2,1.0
MAGEF1,1.0
MAGEH1,1.0
MAGEL2,1.0
MAGI1,1.0
MAGI1-AS1,1.0
MAGI3,1.0
MAGIX,1.0
MAGOH,1.0
MAGOH-DT,1.0
MAGOHB,1.0
MAGT1,1.0
MAILR,1.0
MAIP1,1.0
MAK16,1.0
MAL,1.0
MAL2,1.0
MAL2-AS1,1.0
MALINC1,1.0
MALRD1,1.0
MALSU1,1.0
MALT1,1.0
MAMDC2,1.0
MAMDC2-AS1,1.0
MAMDC4,1.0
MAML1,1.0
MAML2,1.0
MAML3,1.0
MAMLD1,1.0
MAMSTR,1.0
MAN1A1,1.0
MAN1B1,1.0
MAN1B1-DT,1.0
MAN1C1,1.0
MAN2A1,1.0
MAN2A2,1.0
MAN2B1,1.0
MAN2B2,1.0
MAN2C1,1.0
MANBA,1.0
MANBAL,1.0
MANEA,1.0
MANEA-DT,1.0
MANEAL,1.0
MANF,1.0
MANSC1,1.0
MANSC4,1.0
MAOA,1.0
MAOB,1.0
MAP10,1.0
MAP1A,1.0
MAP1B,1.0
MAP1LC3A,1.0
MAP1LC3B,1.0
MAP1LC3B2,1.0
MAP1S,1.0
MAP2K3,1.0
MAP2K6,1.0
MAP2K7,1.0
MAP3K1,1.0
MAP3K11,1.0
MAP3K12,1.0
MAP3K14,1.0
MAP3K14-AS1,1.0
MAP3K15,1.0
MAP3K19,1.0
MAP3K2-DT,1.0
MAP3K20,1.0
MAP3K20-AS1,1.0
MAP3K21,1.0
MAP3K4-AS1,1.0
MAP3K5,1.0
MAP3K5-AS1,1.0
MAP3K5-AS2,1.0
MAP3K6,1.0
MAP3K7CL,1.0
MAP3K8,1.0
MAP3K9-DT,1.0
MAP4K1,1.0
MAP4K2,1.0
MAP4K3-DT,1.0
MAP4K4,1.0
MAP6D1,1.0
MAP7,1.0
MAP7-AS1,1.0
MAP7D1,1.0
MAP7D2,1.0
MAP7D3,1.0
MAP9,1.0
MAP9-AS1,1.0
MAPK10-AS1,1.0
MAPK11,1.0
MAPK12,1.0
MAPK13,1.0
MAPK1IP1L,1.0
MAPK3,1.0
MAPK4,1.0
MAPK7,1.0
MAPK8IP1,1.0
MAPK8IP2,1.0
MAPKAPK2,1.0
MAPKAPK3,1.0
MAPKAPK5-AS1,1.0
MAPRE1,1.0
MAPT-AS1,1.0
MAPT-IT1,1.0
MARCHF1,1.0
MARCHF10,1.0
MARCHF11,1.0
MARCHF11-AS1,1.0
MARCHF2,1.0
MARCHF3,1.0
MARCHF4,1.0
MARCHF5,1.0
MARCHF6-DT,1.0
MARCHF7,1.0
MARCHF9,1.0
MARCKS,1.0
MARCKSL1,1.0
MARF1,1.0
MARS1,1.0
MARS2,1.0
MARVELD1,1.0
MARVELD2,1.0
MARVELD3,1.0
MAS1,1.0
MASP1,1.0
MASP2,1.0
MAST3,1.0
MAST3-AS1,1.0
MAST4,1.0
MASTL,1.0
MAT2B,1.0
MATCAP1,1.0
MATCAP2,1.0
MATK,1.0
MATN1-AS1,1.0
MATN2,1.0
MAVS,1.0
MAZ,1.0
MB21D2,1.0
MBD1,1.0
MBD3,1.0
MBD4,1.0
MBD5,1.0
MBD6,1.0
MBIP,1.0
MBLAC1,1.0
MBLAC2,1.0
MBNL1,1.0
MBNL1-AS1,1.0
MBNL3,1.0
MBOAT1,1.0
MBOAT7,1.0
MBP,1.0
MBTPS1-DT,1.0
MBTPS2,1.0
MC1R,1.0
MCAM,1.0
MCAT,1.0
MCC,1.0
MCCC2,1.0
MCEE,1.0
MCF2,1.0
MCF2L,1.0
MCF2L-AS1,1.0
MCFD2,1.0
MCHR1,1.0
MCHR2,1.0
MCL1,1.0
MCM2,1.0
MCM3,1.0
MCM3AP-AS1,1.0
MCM4,1.0
MCM5,1.0
MCM6,1.0
MCM7,1.0
MCM8,1.0
MCM9,1.0
MCMBP,1.0
MCMDC2,1.0
MCOLN1,1.0
MCPH1-AS1,1.0
MCPH1-DT,1.0
MCRIP1,1.0
MCRIP2,1.0
MCRS1,1.0
MCTP1,1.0
MCTP2,1.0
MCTS1,1.0
MCU,1.0
MCUB,1.0
MCUR1,1.0
MDC1,1.0
MDFIC,1.0
MDGA1,1.0
MDGA2,1.0
MDH1,1.0
MDH1B,1.0
MDH2,1.0
MDK,1.0
MDM1,1.0
MDM4,1.0
MDP1,1.0
MDS2,1.0
ME1,1.0
ME3,1.0
MEA1,1.0
MEAK7,1.0
MECOM,1.0
MECR,1.0
MED1,1.0
MED10,1.0
MED11,1.0
MED12,1.0
MED12L,1.0
MED16,1.0
MED17,1.0
MED18,1.0
MED19,1.0
MED20,1.0
MED21,1.0
MED22,1.0
MED24,1.0
MED25,1.0
MED26,1.0
MED28-DT,1.0
MED29,1.0
MED30,1.0
MED31,1.0
MED6,1.0
MED7,1.0
MED8,1.0
MED9,1.0
MEF2A,1.0
MEF2B,1.0
MEF2C,1.0
MEF2C-AS1,1.0
MEF2C-AS2,1.0
MEF2D,1.0
MEG3,1.0
MEG8,1.0
MEG9,1.0
MEGF10,1.0
MEGF11,1.0
MEGF6,1.0
MEGF8,1.0
MEGF9,1.0
MEI1,1.0
MEI4,1.0
MEIG1,1.0
MEIKIN,1.0
MEIOC,1.0
MEIS1,1.0
MEIS2,1.0
MEIS3,1.0
MELTF,1.0
MELTF-AS1,1.0
MEMO1,1.0
MEN1,1.0
MEOX2,1.0
MEP1B,1.0
MEPCE,1.0
MERTK,1.0
MESD,1.0
MESP1,1.0
MEST,1.0
MET,1.0
METAP1,1.0
METAP1D,1.0
METRN,1.0
METRNL,1.0
METTL1,1.0
METTL13,1.0
METTL14,1.0
METTL14-DT,1.0
METTL15,1.0
METTL17,1.0
METTL18,1.0
METTL21A,1.0
METTL21EP,1.0
METTL22,1.0
METTL23,1.0
METTL24,1.0
METTL25,1.0
METTL25B,1.0
METTL26,1.0
METTL27,1.0
METTL2A,1.0
METTL2B,1.0
METTL3,1.0
METTL4,1.0
METTL5,1.0
METTL7A,1.0
METTL8,1.0
MEX3B,1.0
MEX3C,1.0
MEX3D,1.0
MFAP1,1.0
MFAP3,1.0
MFAP3L,1.0
MFF-DT,1.0
MFGE8,1.0
MFHAS1,1.0
MFN2,1.0
MFSD1,1.0
MFSD10,1.0
MFSD12,1.0
MFSD13A,1.0
MFSD14B,1.0
MFSD2A,1.0
MFSD2B,1.0
MFSD3,1.0
MFSD4A,1.0
MFSD5,1.0
MFSD6,1.0
MFSD9,1.0
MGAM,1.0
MGAT1,1.0
MGAT2,1.0
MGAT4A,1.0
MGAT4B,1.0
MGAT4C,1.0
MGAT5,1.0
MGC16275,1.0
MGC32805,1.0
MGC4859,1.0
MGLL,1.0
MGME1,1.0
MGMT,1.0
MGP,1.0
MGST1,1.0
MGST2,1.0
MHENCR,1.0
MIA2-AS1,1.0
MIATNB,1.0
MIB2,1.0
MICA,1.0
MICAL1,1.0
MICALL1,1.0
MICALL2,1.0
MICOS10,1.0
MICOS13,1.0
MID1,1.0
MID1IP1,1.0
MID2,1.0
MIDEAS,1.0
MIDEAS-AS1,1.0
MIDN,1.0
MIEF1,1.0
MIEF2,1.0
MIEN1,1.0
MIER2,1.0
MIER3,1.0
MIF,1.0
MIF4GD,1.0
MIGA2,1.0
MIIP,1.0
MILIP,1.0
MILR1,1.0
MIMT1,1.0
MINAR1,1.0
MINAR2,1.0
MINCR,1.0
MINDY1,1.0
MINDY3,1.0
MINDY4,1.0
MINK1,1.0
MINPP1,1.0
MIOS,1.0
MIOS-DT,1.0
MIPOL1,1.0
MIR1302-9HG,1.0
MIR133A1HG,1.0
MIR137HG,1.0
MIR155HG,1.0
MIR17HG,1.0
MIR181A1HG,1.0
MIR181A2HG,1.0
MIR1915HG,1.0
MIR193BHG,1.0
MIR2052HG,1.0
MIR210HG,1.0
MIR219A2HG,1.0
MIR222HG,1.0
MIR22HG,1.0
MIR23AHG,1.0
MIR3142HG,1.0
MIR31HG,1.0
MIR325HG,1.0
MIR34AHG,1.0
MIR3659HG,1.0
MIR3667HG,1.0
MIR3677HG,1.0
MIR3681HG,1.0
MIR3976HG,1.0
MIR4280HG,1.0
MIR4300HG,1.0
MIR4422HG,1.0
MIR4435-2HG,1.0
MIR4453HG,1.0
MIR4458HG,1.0
MIR4500HG,1.0
MIR4713HG,1.0
MIR493HG,1.0
MIR497HG,1.0
MIR503HG,1.0
MIR600HG,1.0
MIR646HG,1.0
MIR7-3HG,1.0
MIR762HG,1.0
MIR9-1HG,1.0
MIR9-3HG,1.0
MIR924HG,1.0
MIR99AHG,1.0
MIRLET7A1HG,1.0
MIRLET7BHG,1.0
MIRLET7IHG,1.0
MIS12,1.0
MIS18A,1.0
MIS18BP1,1.0
MISFA,1.0
MISP3,1.0
MITD1,1.0
MITF,1.0
MIX23,1.0
MKKS,1.0
MKLN1-AS,1.0
MKNK1,1.0
MKNK2,1.0
MKRN1,1.0
MKRN2,1.0
MKRN2OS,1.0
MKRN3,1.0
MKS1,1.0
MKX,1.0
MLANA,1.0
MLC1,1.0
MLF1,1.0
MLF1-DT,1.0
MLF2,1.0
MLH1,1.0
MLH3,1.0
MLIP,1.0
MLKL,1.0
MLLT10,1.0
MLLT11,1.0
MLLT3,1.0
MLST8,1.0
MLX,1.0
MLXIPL,1.0
MLYCD,1.0
MMAA,1.0
MMAB,1.0
MMACHC,1.0
